ticker,time,open,high,low,close,Volume
COOP,29/09/2025,21.15,22,20,20.65,1739931
COOP,06/10/2025,20.9,21,19.9,19.9,3357191
COOP,13/10/2025,20,20,19.05,20,1062801
COOP,21/10/2025,20,20.9,19.6,20.5,4197048
COOP,27/10/2025,20.5,21.5,20.5,21.5,1829057
COOP,03/11/2025,21.1,23.1,21,23.05,3947221
COOP,10/11/2025,23,25.2,22.5,24.45,10167577
COOP,17/11/2025,24.5,25,23.65,23.9,9827998
COOP,24/11/2025,23.9,24,21,21.95,3843414
COOP,01/12/2025,21.95,24,21.5,22.9,5117737
COOP,08/12/2025,22.8,24,21.5,21.9,2597911
COOP,15/12/2025,21.9,23.9,21.8,23.45,4369577
COOP,22/12/2025,23.45,24,23,23.8,2237092
COOP,29/12/2025,23.8,24,22.9,23.9,3339705
COOP,05/01/2026,24,26.5,23.4,26,2298312
COOP,12/01/2026,26,27.95,25.5,26.7,4914500
COOP,19/01/2026,26.8,27.5,26.7,27.45,3102847
COOP,26/01/2026,27.45,29.25,26.8,27.45,2316900
COOP,02/02/2026,27.8,28.9,27.3,28.35,2759380
COOP,09/02/2026,28.9,30,28.35,29.7,19303521
COOP,16/02/2026,29.9,30,28.65,28.9,8520803
COOP,23/02/2026,28.6,30.85,28.6,29,11891097
COOP,02/03/2026,29.5,31.5,28,30,3694795
COOP,09/03/2026,30,30,29.5,30,1917112
COOP,16/03/2026,30,30.45,29.35,29.9,2547632
COOP,23/03/2026,29.85,30.6,25.9,28.55,6104626
COOP,30/03/2026,28.55,29.5,26.55,28,2626940
COOP,07/04/2026,28.75,31.4,28,31.35,3203177
COOP,13/04/2026,30.5,34.3,30,31.8,3134607
COOP,20/04/2026,31.8,33.45,30.85,32,6796773
COOP,27/04/2026,32,32.95,31,31,1404463
COOP,04/05/2026,30.95,30.95,29,29.45,3801618
COOP,11/05/2026,29.4,34,29,31.8,4911258
COOP,18/05/2026,31.8,32.9,30,32.2,3312590
COOP,25/05/2026,32.2,32.35,31,31.6,2072296
COOP,02/06/2026,31.6,32.2,31.45,32,2478162
COOP,08/06/2026,31.8,32,31,31,790255
