ticker,time,open,high,low,close,Volume
SBIC,08/07/2024,114.5,116,113.25,115,670600
SBIC,15/07/2024,115,117,113.5,116,35900
SBIC,22/07/2024,116,116,114,116,24500
SBIC,29/07/2024,115,120,115,116.25,48500
SBIC,05/08/2024,116.5,124,116,124,222000
SBIC,12/08/2024,115,120,115,116,88000
SBIC,19/08/2024,119,125,115,123.5,110000
SBIC,26/08/2024,123,123,119.75,119.75,20700
SBIC,02/09/2024,124,124,112,121.25,8100
SBIC,09/09/2024,121.75,122,115,120,395200
SBIC,16/09/2024,120,122,115,116,22400
SBIC,23/09/2024,116,124,115,122,123700
SBIC,30/09/2024,116,127,116,119,13900
SBIC,07/10/2024,119,122,116,122,78600
SBIC,14/10/2024,120.5,125,120.5,122.75,68300
SBIC,22/10/2024,122.5,126,122,125,28500
SBIC,28/10/2024,125.5,129.75,125.5,127.5,26100
SBIC,04/11/2024,132,134,128,134,243800
SBIC,11/11/2024,134,137,132,136,43300
SBIC,18/11/2024,135.25,136,125,129,55800
SBIC,25/11/2024,129,135,127,128,528100
SBIC,02/12/2024,128,130,128,130,513800
SBIC,09/12/2024,128.25,134,127,134,21900
SBIC,16/12/2024,136,136,129.75,136,15000
SBIC,23/12/2024,134.75,140,134.75,140,12900
SBIC,30/12/2024,140,144.75,135.25,144.75,26200
SBIC,06/01/2025,145,162,136,155,431800
SBIC,13/01/2025,156.75,156.75,140,140,12700
SBIC,20/01/2025,141,143,135,140,1022200
SBIC,27/01/2025,140,145,138,138.25,1310300
SBIC,03/02/2025,140,145,140,143.5,22500
SBIC,10/02/2025,149.75,150,145,150,121100
SBIC,17/02/2025,148,150,145,148,152800
SBIC,24/02/2025,148,159,148,152.25,266600
SBIC,03/03/2025,154,170,154,167,440900
SBIC,10/03/2025,167.5,169.75,160,162,80300
SBIC,17/03/2025,163,165,159.5,160,348600
SBIC,24/03/2025,162,165,159,164,207400
SBIC,01/04/2025,165,169.75,162,165.5,1247700
SBIC,07/04/2025,168,168,160,165.75,70400
SBIC,14/04/2025,166,181.5,163,173,21500
SBIC,22/04/2025,174,179.75,172,172,29600
SBIC,28/04/2025,172.25,178,170,173,48000
SBIC,05/05/2025,173,173,162,170,117800
SBIC,12/05/2025,170,170,169,169.5,685200
SBIC,19/05/2025,154.75,158,147,147,663200
SBIC,26/05/2025,151.75,154,150,152,538300
SBIC,03/06/2025,166,166,152,156,1277800
SBIC,09/06/2025,154,168,152,161.75,821700
SBIC,16/06/2025,162,162,159,161,2048900
SBIC,23/06/2025,161,162,160,161.5,112100
SBIC,30/06/2025,165,180,162,176,83200
SBIC,07/07/2025,180,182,170,170,53000
SBIC,14/07/2025,174,177.75,169,177.25,324300
SBIC,21/07/2025,177.25,177.25,171.75,177,109000
SBIC,28/07/2025,177,180,174,178.75,365300
SBIC,04/08/2025,178,185,177,184,149435
SBIC,11/08/2025,185,187,181,183.75,41761
SBIC,18/08/2025,184,185,182,183.75,471872
SBIC,25/08/2025,183,186,170,183.5,437352
SBIC,01/09/2025,184,187,179,180,896680
SBIC,08/09/2025,183.5,198.25,179.5,180,135378
SBIC,15/09/2025,182,190,180,183,1309017
SBIC,22/09/2025,183,185,179,184,229850
SBIC,29/09/2025,189.75,202.5,182,192,126337
SBIC,06/10/2025,197.5,202,195,198,33073
SBIC,13/10/2025,198.5,200,191,199,120661
SBIC,21/10/2025,199,199,196,197,649096
SBIC,27/10/2025,197,199,195,195,124046
SBIC,03/11/2025,197,198,190.75,195,164438
SBIC,10/11/2025,195,195,193.5,194.5,87999
SBIC,17/11/2025,194.5,195,187,190,229468
SBIC,24/11/2025,190,190,180,183,78266
SBIC,01/12/2025,183,199,182,197.5,97365
SBIC,08/12/2025,197,200,182,195,268853
SBIC,15/12/2025,195,198,191,196,204854
SBIC,22/12/2025,197,198,195,197.75,16072
SBIC,29/12/2025,197.75,198,197,198,20438
SBIC,05/01/2026,198,199.75,197,197.75,356586
SBIC,12/01/2026,197.75,206,197.5,198,557641
SBIC,19/01/2026,200,206,196,198,2649377
SBIC,26/01/2026,198,206,196,198,1223717
SBIC,02/02/2026,198,217.5,197.5,205.25,1903827
SBIC,09/02/2026,210,247.5,205,241.75,801523
SBIC,16/02/2026,242,257.5,238,250,5295988
SBIC,23/02/2026,250,260,242,257.5,279111
SBIC,02/03/2026,258,259,245,257.75,602867
SBIC,09/03/2026,255,270,250,260,462707
SBIC,16/03/2026,261,262,258,260,652324
SBIC,23/03/2026,260,270,256.75,258,1644056
SBIC,30/03/2026,258,279.75,256,275,40466
SBIC,07/04/2026,275,300,261.25,280,68996
SBIC,13/04/2026,280,298,280,289,138941
SBIC,20/04/2026,296,296,284,287,21859
SBIC,27/04/2026,287,295,270,291,40784
SBIC,04/05/2026,295,295,275,291,726799
SBIC,11/05/2026,291,299.75,285,295,251760
SBIC,18/05/2026,289.75,289.75,272,272,36823
SBIC,25/05/2026,285,285,265,270,182492
SBIC,02/06/2026,270,295,267,285,211984
SBIC,08/06/2026,285,294,283.25,285,8680
