Source.Name,ticker,time,open,high,low,close,Volume
EQTY.csv,EQTY,17/03/2025,47.35,47.8,46.1,46.5,7394400
EQTY.csv,EQTY,24/03/2025,46.5,48.4,46,47,3013300
EQTY.csv,EQTY,01/04/2025,48.4,49,46.55,46.8,859900
EQTY.csv,EQTY,07/04/2025,46.5,46.5,41.3,44.15,4795200
EQTY.csv,EQTY,14/04/2025,45,47,44,47,986600
EQTY.csv,EQTY,22/04/2025,45,49.05,44.5,45.5,28336300
EQTY.csv,EQTY,28/04/2025,45,48,44.5,46,3730200
EQTY.csv,EQTY,05/05/2025,46.4,48,46.05,47.25,6546800
EQTY.csv,EQTY,12/05/2025,46.8,48.95,46.8,48.6,7436800
EQTY.csv,EQTY,19/05/2025,48.9,49.4,48,48.25,6217200
EQTY.csv,EQTY,26/05/2025,44,44.5,42,43,4106000
EQTY.csv,EQTY,03/06/2025,43,46,41.2,44.9,4655100
EQTY.csv,EQTY,09/06/2025,44.9,46.5,42.85,46.05,10274600
EQTY.csv,EQTY,16/06/2025,46.4,47,45.2,46.15,3500100
EQTY.csv,EQTY,23/06/2025,46.45,49.1,46,49,2233300
EQTY.csv,EQTY,30/06/2025,49,52.5,48.3,51.5,12828800
EQTY.csv,EQTY,07/07/2025,50,51.75,49,49.5,5025000
EQTY.csv,EQTY,14/07/2025,49.5,50.5,48,49.65,12592000
EQTY.csv,EQTY,21/07/2025,49.65,50.75,49.5,50.5,1563100
EQTY.csv,EQTY,28/07/2025,50.75,51.5,48.65,50.5,3181300
EQTY.csv,EQTY,04/08/2025,50.25,53,49,52.25,5349962
EQTY.csv,EQTY,11/08/2025,52.5,55.5,50.5,54.75,11203833
EQTY.csv,EQTY,18/08/2025,55,57,52.75,55,6857397
EQTY.csv,EQTY,25/08/2025,55,57,54.75,55,4745270
EQTY.csv,EQTY,01/09/2025,55,56.5,54,55.5,10207224
EQTY.csv,EQTY,08/09/2025,55.75,56,54,54.5,5113330
EQTY.csv,EQTY,15/09/2025,55,55,53.25,54.5,31594095
EQTY.csv,EQTY,22/09/2025,54.5,58.75,53.75,57.5,4555138
EQTY.csv,EQTY,29/09/2025,57.5,59,57.25,59,2947018
EQTY.csv,EQTY,06/10/2025,59,59.75,58,59.75,1323226
EQTY.csv,EQTY,13/10/2025,59,60,58,59.5,2040817
EQTY.csv,EQTY,21/10/2025,59.25,60.75,58.75,59.5,10512657
EQTY.csv,EQTY,27/10/2025,60.25,68,58.5,66.25,6507648
EQTY.csv,EQTY,03/11/2025,68,71,66.25,69.75,10302824
EQTY.csv,EQTY,10/11/2025,69.75,70,63,63.25,2320788
EQTY.csv,EQTY,17/11/2025,64.25,65.5,63,63.5,8460803
EQTY.csv,EQTY,24/11/2025,63.75,64.25,61,63,3477482
EQTY.csv,EQTY,01/12/2025,62.75,64.75,60.25,61,4974282
EQTY.csv,EQTY,08/12/2025,61,64,59,60.25,27201738
EQTY.csv,EQTY,15/12/2025,61,64.75,60,63,35395160
EQTY.csv,EQTY,22/12/2025,63,67,63,65.75,4968991
EQTY.csv,EQTY,29/12/2025,67,69.25,65.5,67,1939424
EQTY.csv,EQTY,05/01/2026,68,70,67,69.25,9995619
EQTY.csv,EQTY,12/01/2026,69.75,69.75,68,69.25,3531006
EQTY.csv,EQTY,19/01/2026,69.25,70,68.25,68.75,6517958
EQTY.csv,EQTY,26/01/2026,69,69,66.5,67.5,8146044
EQTY.csv,EQTY,02/02/2026,67.5,73,67.25,68,16919171
EQTY.csv,EQTY,09/02/2026,69.75,78,67.75,75,21994298
EQTY.csv,EQTY,16/02/2026,76.75,76.75,73,73.5,8497618
EQTY.csv,EQTY,23/02/2026,73.25,80,73.25,78.75,20899544
EQTY.csv,EQTY,02/03/2026,78.5,78.5,73,74.5,24223258
EQTY.csv,EQTY,09/03/2026,75,78.5,73,77,20465047
EQTY.csv,EQTY,16/03/2026,77.75,79.75,74.75,76.5,7217036
EQTY.csv,EQTY,23/03/2026,76,77,66.5,69.75,12826165
EQTY.csv,EQTY,30/03/2026,70,70,67.75,69.5,8288270
EQTY.csv,EQTY,07/04/2026,69.5,75.5,69.5,75.5,12194142
EQTY.csv,EQTY,13/04/2026,75.5,77,73.75,76,8721020
EQTY.csv,EQTY,20/04/2026,76,77,74.75,75,3654523
EQTY.csv,EQTY,27/04/2026,75,76.75,73.25,73.75,11635300
EQTY.csv,EQTY,04/05/2026,73.75,77,73.75,74.75,13747749
EQTY.csv,EQTY,11/05/2026,75,76,74.25,75.25,11001591
EQTY.csv,EQTY,18/05/2026,75,76,74.75,76,11904555
EQTY.csv,EQTY,25/05/2026,72.75,76,66.75,75.25,16187482
EQTY.csv,EQTY,02/06/2026,76,78.5,74.75,77.5,6764080
EQTY.csv,EQTY,08/06/2026,77.25,77.5,76.5,76.5,1421229
IMH.csv,IMH,14/09/2020,22.424999,23,22.25,22.25,92000
IMH.csv,IMH,21/09/2020,22.375,22.5,21.75,22.5,271200
IMH.csv,IMH,28/09/2020,22,23,21.525,21.775,172400
IMH.csv,IMH,05/10/2020,21.775,22,21.75,21.75,43000
IMH.csv,IMH,12/10/2020,22,22,21.75,22,1043200
IMH.csv,IMH,19/10/2020,21.799999,22.5,21.775,22.5,6800
IMH.csv,IMH,26/10/2020,22,22,22,22,16600
IMH.csv,IMH,02/11/2020,21.975001,22,21.549999,21.549999,17200
IMH.csv,IMH,09/11/2020,21.600001,22,21.600001,22,37200
IMH.csv,IMH,16/11/2020,21.65,22.5,21.65,22.5,124800
IMH.csv,IMH,23/11/2020,21.75,23,21.75,23,345600
IMH.csv,IMH,30/11/2020,22.75,23,21.75,23,554600
IMH.csv,IMH,07/12/2020,22,23,22,23,1233200
IMH.csv,IMH,14/12/2020,23,23.65,22.375,23,665200
IMH.csv,IMH,21/12/2020,22,23,21.5,23,4331400
IMH.csv,IMH,28/12/2020,22.5,23,22.5,22.5,4800
IMH.csv,IMH,04/01/2021,22.5,22.75,21.75,22.75,425000
IMH.csv,IMH,11/01/2021,22.5,23,21.5249995,21.75,1288600
IMH.csv,IMH,18/01/2021,22,23,22,23,129000
IMH.csv,IMH,25/01/2021,23.25,23.25,23,23.25,1303600
IMH.csv,IMH,01/02/2021,23.5,23.5,21.7749995,22.5,138400
IMH.csv,IMH,08/02/2021,22.5,22.5,21,22.5,2717200
IMH.csv,IMH,15/02/2021,22.25,22.5,21.5,22.5,155000
IMH.csv,IMH,22/02/2021,22.5,23,21.25,22.475001,221200
IMH.csv,IMH,01/03/2021,22.475001,22.475001,22,22.299999,72000
IMH.csv,IMH,08/03/2021,22.475001,22.5,21.375,21.5,2132800
IMH.csv,IMH,15/03/2021,21.5,22.475001,21.5,22.475001,1377800
IMH.csv,IMH,22/03/2021,21.525,22.9,21.5,21.950001,952400
IMH.csv,IMH,29/03/2021,21.5,27.25,21.299999,24.25,1025000
IMH.csv,IMH,05/04/2021,26,26.5,23.5,23.5,1672200
IMH.csv,IMH,12/04/2021,24.225001,24.225001,22.875,23,1080400
IMH.csv,IMH,19/04/2021,23,23,22.25,22.5,2647200
IMH.csv,IMH,26/04/2021,22.5,24.975001,22,22,2958000
IMH.csv,IMH,03/05/2021,23.9,23.9,21.25,21.25,4468200
IMH.csv,IMH,10/05/2021,23.25,26,21,24.1,2104300
IMH.csv,IMH,17/05/2021,24.25,24.25,23,23.299999,38600
IMH.csv,IMH,24/05/2021,22.950001,23,20.5,22,227800
IMH.csv,IMH,31/05/2021,21.549999,23,21,22.299999,106300
IMH.csv,IMH,07/06/2021,22.450001,22.450001,21.35,21.5,289400
IMH.csv,IMH,14/06/2021,22,22,21,21.85,155000
IMH.csv,IMH,21/06/2021,21.85,21.9,21,21.9,285000
IMH.csv,IMH,28/06/2021,22.9,22.9,21.200001,21.9,820400
IMH.csv,IMH,05/07/2021,21.9,22.950001,21.5,21.5,870800
IMH.csv,IMH,12/07/2021,22.9,22.9,21.4,21.5,2630900
IMH.csv,IMH,19/07/2021,22.85,22.9,21.450001,22,1488900
IMH.csv,IMH,26/07/2021,22.85,23,22.25,22.75,110400
IMH.csv,IMH,02/08/2021,22.75,22.950001,21.75,22.5,412100
IMH.csv,IMH,09/08/2021,22.65,22.950001,22.299999,22.950001,512800
IMH.csv,IMH,16/08/2021,23,23,22.6,23,809700
IMH.csv,IMH,23/08/2021,23,23,22.75,22.9,574000
IMH.csv,IMH,30/08/2021,23,23.299999,22.5,22.700001,1528300
IMH.csv,IMH,06/09/2021,22.700001,23.4,22.450001,22.5,156600
IMH.csv,IMH,13/09/2021,23,23.1,22.5,22.799999,174000
IMH.csv,IMH,20/09/2021,23,23,22.5,23,105100
IMH.csv,IMH,27/09/2021,23,23,22.65,22.75,37400
IMH.csv,IMH,04/10/2021,22.75,22.799999,21.65,21.85,1881700
IMH.csv,IMH,11/10/2021,21.9,21.9,21.5,21.5,234900
IMH.csv,IMH,18/10/2021,22.1,22.1,21.4,21.5,92800
IMH.csv,IMH,25/10/2021,21.700001,21.799999,21.450001,21.5,160900
IMH.csv,IMH,01/11/2021,21.5,22,21.5,21.799999,15200
IMH.csv,IMH,08/11/2021,21.65,22.5,21.65,22,19200
IMH.csv,IMH,15/11/2021,22.5,22.5,21.35,21.35,135500
IMH.csv,IMH,22/11/2021,21.6,21.6,20.85,20.85,366800
IMH.csv,IMH,29/11/2021,21,21.5,20.549999,20.6,251500
IMH.csv,IMH,06/12/2021,21,21.450001,20.799999,20.950001,746600
IMH.csv,IMH,13/12/2021,20.950001,20.950001,20.25,20.9,146800
IMH.csv,IMH,20/12/2021,20.950001,21.5,20.9,21.5,87500
IMH.csv,IMH,27/12/2021,21.5,21.5,21.049999,21.1,19200
IMH.csv,IMH,03/01/2022,21.1,21.5,21.1,21.4,183500
IMH.csv,IMH,10/01/2022,21.450001,21.5,20.5,21.450001,378800
IMH.csv,IMH,17/01/2022,21.299999,21.5,21,21.299999,121000
IMH.csv,IMH,24/01/2022,21.299999,21.5,20.799999,20.85,99100
IMH.csv,IMH,31/01/2022,20.85,21.5,20.5,21.299999,310300
IMH.csv,IMH,07/02/2022,21.5,21.5,21.1,21.299999,71400
IMH.csv,IMH,14/02/2022,21.5,21.5,20.5,21.5,438600
IMH.csv,IMH,21/02/2022,21.5,21.5,20.5,21.299999,214400
IMH.csv,IMH,28/02/2022,21,22,20.049999,21.25,72500
IMH.csv,IMH,07/03/2022,21.25,21.299999,20.299999,20.799999,178800
IMH.csv,IMH,14/03/2022,21,21.85,20.65,20.799999,309000
IMH.csv,IMH,21/03/2022,21,21.5,20.4,21,247900
IMH.csv,IMH,28/03/2022,21,21,19.799999,20.25,526200
IMH.csv,IMH,04/04/2022,20.799999,21,20.1,20.299999,124400
IMH.csv,IMH,11/04/2022,20.4,20.549999,20.15,20.15,143700
IMH.csv,IMH,19/04/2022,20.450001,20.5,19.950001,20,349900
IMH.csv,IMH,25/04/2022,19.950001,19.950001,18,18.200001,403800
IMH.csv,IMH,04/05/2022,18.200001,18.200001,17.85,18,21500
IMH.csv,IMH,09/05/2022,18,18.950001,17.85,17.9,58900
IMH.csv,IMH,16/05/2022,17.950001,17.950001,17.5,17.700001,40500
IMH.csv,IMH,23/05/2022,17.5,18,16.9,17,1346400
IMH.csv,IMH,30/05/2022,18,18,16.9,16.9,541800
IMH.csv,IMH,06/06/2022,17.200001,18,16.65,17,1321200
IMH.csv,IMH,13/06/2022,17,17,16.5,16.6,722600
IMH.csv,IMH,20/06/2022,16.9,18,16.5,17,575400
IMH.csv,IMH,27/06/2022,17.200001,17.25,16.9,17,245800
IMH.csv,IMH,04/07/2022,17.25,17.450001,16.950001,17,320900
IMH.csv,IMH,12/07/2022,17,18,16.950001,17,540400
IMH.csv,IMH,18/07/2022,17.450001,17.450001,16.950001,17,736100
IMH.csv,IMH,25/07/2022,18.700001,18.700001,16.9,17,727000
IMH.csv,IMH,01/08/2022,17.200001,17.5,16.950001,17,527300
IMH.csv,IMH,08/08/2022,17.85,17.85,16.950001,17,2973900
IMH.csv,IMH,15/08/2022,17,18,16.85,17,809400
IMH.csv,IMH,22/08/2022,16.950001,18,16.9,17.5,210500
IMH.csv,IMH,29/08/2022,17,17.950001,16.9,16.950001,681200
IMH.csv,IMH,05/09/2022,17.200001,18,16.950001,17,3189900
IMH.csv,IMH,12/09/2022,17,17.950001,16.9,16.9,486000
IMH.csv,IMH,19/09/2022,17,17,16.9,16.9,1265700
IMH.csv,IMH,26/09/2022,17,18.4,16.9,17,1025100
IMH.csv,IMH,03/10/2022,17,17,16.75,16.9,473100
IMH.csv,IMH,11/10/2022,17,17.5,16.85,17.5,52700
IMH.csv,IMH,17/10/2022,17,17.5,16.85,17,267700
IMH.csv,IMH,24/10/2022,16.85,17,16.5,16.5,138400
IMH.csv,IMH,31/10/2022,16.950001,17.200001,16.9,17,27400
IMH.csv,IMH,07/11/2022,17.200001,17.5,16.950001,17.1,274200
IMH.csv,IMH,14/11/2022,17.1,17.35,16.700001,16.950001,64700
IMH.csv,IMH,21/11/2022,16.5,17.5,16.5,17,27300
IMH.csv,IMH,28/11/2022,16.950001,17.05,16.5,17,53000
IMH.csv,IMH,05/12/2022,17,17,16.7,16.75,76000
IMH.csv,IMH,13/12/2022,16.75,17.2,16.7,17,191000
IMH.csv,IMH,19/12/2022,17.2,17.2,16.95,16.95,622900
IMH.csv,IMH,27/12/2022,17,17.15,16.95,17,65200
IMH.csv,IMH,03/01/2023,17.05,17.5,17,17.5,76900
IMH.csv,IMH,09/01/2023,17.4,17.95,16.9,17,947900
IMH.csv,IMH,16/01/2023,17,17.3,16.95,16.95,221400
IMH.csv,IMH,23/01/2023,17,17.3,16.9,16.9,1163700
IMH.csv,IMH,30/01/2023,17,17.3,16.9,17.15,423000
IMH.csv,IMH,06/02/2023,17.2,17.3,17,17.3,467700
IMH.csv,IMH,13/02/2023,17.2,18.85,17.2,18,158400
IMH.csv,IMH,20/02/2023,18,18.2,17.2,17.8,88500
IMH.csv,IMH,27/02/2023,18,18.5,17.5,18,1559400
IMH.csv,IMH,06/03/2023,17.8,18.5,17.7,18,230600
IMH.csv,IMH,13/03/2023,18,18,17,17.45,476900
IMH.csv,IMH,20/03/2023,17.05,17.65,16.85,17.5,97200
IMH.csv,IMH,27/03/2023,17.9,21.5,17.85,20.9,926600
IMH.csv,IMH,03/04/2023,20.85,21,20.5,20.9,822900
IMH.csv,IMH,11/04/2023,20.55,20.95,20,20.5,476100
IMH.csv,IMH,17/04/2023,20.65,20.7,20,20.25,1109500
IMH.csv,IMH,24/04/2023,19.85,19.85,17.25,17.7,400300
IMH.csv,IMH,02/05/2023,17.75,17.9,16.8,17.1,1151600
IMH.csv,IMH,08/05/2023,17.1,17.5,16.8,16.9,318400
IMH.csv,IMH,15/05/2023,16.9,17,16.8,17,332600
IMH.csv,IMH,22/05/2023,17,17,15.8,16.95,183800
IMH.csv,IMH,29/05/2023,16.9,16.95,16.4,16.9,87800
IMH.csv,IMH,05/06/2023,16.95,17,16.8,16.95,1043100
IMH.csv,IMH,12/06/2023,16.95,17,16.8,16.9,451900
IMH.csv,IMH,19/06/2023,16.9,17,16.9,16.95,215300
IMH.csv,IMH,26/06/2023,17,17.5,16.9,17.45,545600
IMH.csv,IMH,03/07/2023,17.1,18.7,17,18.5,325800
IMH.csv,IMH,10/07/2023,18.5,18.7,18,18.4,280400
IMH.csv,IMH,17/07/2023,18.5,19,18,18.85,384000
IMH.csv,IMH,24/07/2023,18.85,19,18.5,18.95,221400
IMH.csv,IMH,31/07/2023,18.95,19,18.9,19,246100
IMH.csv,IMH,07/08/2023,19.75,19.75,18.5,18.95,254400
IMH.csv,IMH,14/08/2023,19,19,18.2,18.2,323200
IMH.csv,IMH,21/08/2023,18.3,18.3,18,18.2,46500
IMH.csv,IMH,28/08/2023,18.2,18.3,17.5,18,282400
IMH.csv,IMH,04/09/2023,18.3,18.3,17.8,17.9,201600
IMH.csv,IMH,11/09/2023,18,18.15,17,18,334700
IMH.csv,IMH,18/09/2023,18,18.3,17.5,17.5,564100
IMH.csv,IMH,25/09/2023,18,18,17,17.95,1545700
IMH.csv,IMH,02/10/2023,17.65,18,17.1,17.95,62600
IMH.csv,IMH,09/10/2023,17.95,17.95,17.3,17.5,58800
IMH.csv,IMH,16/10/2023,17.5,18,17.15,18,21200
IMH.csv,IMH,23/10/2023,17.95,17.95,17.15,17.45,180200
IMH.csv,IMH,30/10/2023,17.5,17.5,16.5,17,195200
IMH.csv,IMH,06/11/2023,17.2,18,17,17.5,118400
IMH.csv,IMH,14/11/2023,17.5,17.5,17,17.5,337500
IMH.csv,IMH,20/11/2023,17.5,17.5,17.05,17.5,131500
IMH.csv,IMH,27/11/2023,17.5,17.5,17.15,17.45,173600
IMH.csv,IMH,04/12/2023,17.35,17.5,17.1,17.5,233900
IMH.csv,IMH,11/12/2023,17.5,17.5,17.35,17.5,135300
IMH.csv,IMH,18/12/2023,17.5,17.5,17,17.5,62100
IMH.csv,IMH,27/12/2023,17.9,18,17.5,17.5,65400
IMH.csv,IMH,02/01/2024,17.5,18,17.2,17.5,286600
IMH.csv,IMH,08/01/2024,17.5,17.5,17.4,17.5,342600
IMH.csv,IMH,15/01/2024,17.5,17.5,17.4,17.5,261100
IMH.csv,IMH,22/01/2024,17.5,17.5,17.35,17.4,598900
IMH.csv,IMH,29/01/2024,17.45,17.5,17.4,17.5,189600
IMH.csv,IMH,05/02/2024,17.5,17.6,17.4,17.4,605500
IMH.csv,IMH,12/02/2024,17.4,17.4,17.3,17.35,181200
IMH.csv,IMH,19/02/2024,17.45,18.9,17.3,18.9,506600
IMH.csv,IMH,26/02/2024,18.2,19,18.2,18.9,246300
IMH.csv,IMH,04/03/2024,18.85,18.95,18,18.05,451100
IMH.csv,IMH,11/03/2024,18.2,20.55,18.2,20,282000
IMH.csv,IMH,18/03/2024,20.5,21.5,19.9,20.75,1041000
IMH.csv,IMH,25/03/2024,22.1,24.5,21,22,1468900
IMH.csv,IMH,02/04/2024,22.35,22.8,21.05,22,969800
IMH.csv,IMH,08/04/2024,21.9,22,21.2,21.7,646800
IMH.csv,IMH,15/04/2024,21.9,21.95,17.5,17.5,1142300
IMH.csv,IMH,22/04/2024,19,19,17,18.5,425200
IMH.csv,IMH,29/04/2024,18.3,18.5,17.25,18,277700
IMH.csv,IMH,06/05/2024,18,18.4,17.3,18,157800
IMH.csv,IMH,13/05/2024,18,18.7,17.6,18.1,141200
IMH.csv,IMH,20/05/2024,18.2,18.8,17.95,18.75,276600
IMH.csv,IMH,27/05/2024,18.8,20.85,18.5,20.5,431700
IMH.csv,IMH,03/06/2024,20.4,22.5,20.15,21.6,3585000
IMH.csv,IMH,10/06/2024,21.95,21.95,20.05,21,449900
IMH.csv,IMH,17/06/2024,20.9,21.7,20.45,21.5,1850200
IMH.csv,IMH,24/06/2024,21.7,21.85,21.05,21.5,143100
IMH.csv,IMH,01/07/2024,21.6,21.7,21,21.55,152600
IMH.csv,IMH,08/07/2024,21.65,21.8,21,21.7,130100
IMH.csv,IMH,15/07/2024,21.6,22,21.5,21.5,77100
IMH.csv,IMH,22/07/2024,21,21.5,20,20.75,285400
IMH.csv,IMH,29/07/2024,20.7,20.8,20.55,20.65,297100
IMH.csv,IMH,05/08/2024,20.65,20.7,19.5,20.65,160200
IMH.csv,IMH,12/08/2024,20,20.7,20,20.7,37900
IMH.csv,IMH,19/08/2024,20.65,35,20.55,27.8,4652300
IMH.csv,IMH,26/08/2024,25.05,25.05,20.5,22.4,121300
IMH.csv,IMH,02/09/2024,22,22.8,21.5,22,829700
IMH.csv,IMH,09/09/2024,21.95,23,21.85,22.8,1214400
IMH.csv,IMH,16/09/2024,22.15,24,22.05,24,471000
IMH.csv,IMH,23/09/2024,24,24,23,23.55,193700
IMH.csv,IMH,30/09/2024,23.6,23.6,22.75,23.5,241300
IMH.csv,IMH,07/10/2024,23.5,24.8,23.4,24.7,497300
IMH.csv,IMH,14/10/2024,24.5,32,24.5,26.2,1415700
IMH.csv,IMH,22/10/2024,26.15,27.7,24.75,27.35,523100
IMH.csv,IMH,28/10/2024,27.35,30,27,29.8,963100
IMH.csv,IMH,04/11/2024,28,29,27.9,28.5,470300
IMH.csv,IMH,11/11/2024,28,28.95,28,28.2,446800
IMH.csv,IMH,18/11/2024,28.2,30.95,28,30,1504900
IMH.csv,IMH,25/11/2024,30,30.9,29.5,30.2,337200
IMH.csv,IMH,02/12/2024,30.5,30.9,30.1,30.8,835600
IMH.csv,IMH,09/12/2024,30.5,32.25,30.3,32,429300
IMH.csv,IMH,16/12/2024,31,32.45,29.5,32,770800
IMH.csv,IMH,23/12/2024,31.9,36.1,31.9,36.1,128500
IMH.csv,IMH,30/12/2024,39,39,35.5,36.25,300500
IMH.csv,IMH,06/01/2025,36.95,37,33,34,504400
IMH.csv,IMH,13/01/2025,33.8,35.45,32,33,276100
IMH.csv,IMH,20/01/2025,33,35.3,32,35.3,592400
IMH.csv,IMH,27/01/2025,35,35.45,33.5,34.75,367000
IMH.csv,IMH,03/02/2025,34,36,33.8,36,2397000
IMH.csv,IMH,10/02/2025,35.25,36.5,35,36,355800
IMH.csv,IMH,17/02/2025,36,36.5,35,35.9,283400
IMH.csv,IMH,24/02/2025,35.95,36,35,36,1422300
IMH.csv,IMH,03/03/2025,36.5,37,35.9,36.5,6091800
IMH.csv,IMH,10/03/2025,36.45,36.45,35,35.5,203000
IMH.csv,IMH,17/03/2025,35,35.45,34.5,35,159500
IMH.csv,IMH,24/03/2025,34.95,35,31.5,32.5,559700
IMH.csv,IMH,01/04/2025,34,34,30,31.45,420500
IMH.csv,IMH,07/04/2025,32,33,30,32,568500
IMH.csv,IMH,14/04/2025,33,33,29.5,30,339900
IMH.csv,IMH,22/04/2025,30,31,29.5,31,478700
IMH.csv,IMH,28/04/2025,31,31.5,29.9,31.4,222900
IMH.csv,IMH,05/05/2025,31.4,31.4,29.8,30,214300
IMH.csv,IMH,12/05/2025,30,33.5,29.7,33.5,940800
IMH.csv,IMH,19/05/2025,31.9,35,31.9,34.2,3798000
IMH.csv,IMH,26/05/2025,34.5,34.5,33.5,34,394600
IMH.csv,IMH,03/06/2025,34,34.5,33.9,34,1541900
IMH.csv,IMH,09/06/2025,34,34.95,33.5,34,1770300
IMH.csv,IMH,16/06/2025,34,34.5,33.95,34.5,332400
IMH.csv,IMH,23/06/2025,34.3,36.5,34.1,36.3,546400
IMH.csv,IMH,30/06/2025,35.2,38,35.2,37.3,554800
IMH.csv,IMH,07/07/2025,37,38,36,36.05,238700
IMH.csv,IMH,14/07/2025,37,37,36,36.5,1071100
IMH.csv,IMH,21/07/2025,36.5,37.4,36,37,183800
IMH.csv,IMH,28/07/2025,36.55,37,36.5,37,223700
IMH.csv,IMH,04/08/2025,36.5,37.95,36.5,37.55,4302933
IMH.csv,IMH,11/08/2025,37.55,39,36.85,38,328656
IMH.csv,IMH,18/08/2025,38,39.35,38,38.4,1122620
IMH.csv,IMH,25/08/2025,38.4,39,38.2,38.75,1999750
IMH.csv,IMH,01/09/2025,38.9,41.45,38.6,40.75,3138528
IMH.csv,IMH,08/09/2025,40.5,44.8,40.5,43.75,945907
IMH.csv,IMH,15/09/2025,43.75,43.75,43,43.2,811545
IMH.csv,IMH,22/09/2025,43.2,43.3,42,43,1038858
IMH.csv,IMH,29/09/2025,43,43.5,42.7,42.95,255548
IMH.csv,IMH,06/10/2025,42.95,43,42.65,42.7,613127
IMH.csv,IMH,13/10/2025,42.9,42.9,41.5,41.8,198183
IMH.csv,IMH,21/10/2025,42,45,41.6,44,475422
IMH.csv,IMH,27/10/2025,44,44.5,43.6,44,4915446
IMH.csv,IMH,03/11/2025,44,46,44,46,2030703
IMH.csv,IMH,10/11/2025,46,46.2,45.35,45.5,1343443
IMH.csv,IMH,17/11/2025,46,47.5,45,46,1019844
IMH.csv,IMH,24/11/2025,46,46,41.2,44.95,352385
IMH.csv,IMH,01/12/2025,45,46,44.5,44.6,502868
IMH.csv,IMH,08/12/2025,45.2,45.5,44.5,45.35,465221
IMH.csv,IMH,15/12/2025,45.35,45.35,42.2,42.75,375953
IMH.csv,IMH,22/12/2025,42.9,42.9,42,42.5,434323
IMH.csv,IMH,29/12/2025,42.5,43,42,42.5,681535
IMH.csv,IMH,05/01/2026,44.95,45,42.55,45,2503743
IMH.csv,IMH,12/01/2026,45,46,43,44.95,1577504
IMH.csv,IMH,19/01/2026,45,45,44.35,45,1803229
IMH.csv,IMH,26/01/2026,45,45,44.9,45,1824262
IMH.csv,IMH,02/02/2026,45,45,44.9,45,3038480
IMH.csv,IMH,09/02/2026,45,50.75,44.9,50.25,12092447
IMH.csv,IMH,16/02/2026,50.5,50.75,47.7,48,3485451
IMH.csv,IMH,23/02/2026,48,51.5,48,51,5747965
IMH.csv,IMH,02/03/2026,50.5,50.75,49.5,49.95,4079929
IMH.csv,IMH,09/03/2026,49.75,51.25,49,51.25,3846989
IMH.csv,IMH,16/03/2026,51.25,52,50.25,50.75,690578
IMH.csv,IMH,23/03/2026,50.5,51.25,45.4,47.95,1162821
IMH.csv,IMH,30/03/2026,47.85,49.5,47.85,49.4,328387
IMH.csv,IMH,07/04/2026,49.4,52,49,51.75,528508
IMH.csv,IMH,13/04/2026,52,52,47.5,48.8,4881064
IMH.csv,IMH,20/04/2026,49,50,48.25,49.75,394860
IMH.csv,IMH,27/04/2026,49.7,49.75,49.1,49.5,4301805
IMH.csv,IMH,04/05/2026,49.3,50,48.5,50,645401
IMH.csv,IMH,11/05/2026,50,51,49.25,49.7,1111780
IMH.csv,IMH,18/05/2026,49.7,50.5,49,50,1071911
IMH.csv,IMH,25/05/2026,50,51.75,49.8,50.5,2046145
IMH.csv,IMH,02/06/2026,50.5,53,50.5,53,782154
IMH.csv,IMH,08/06/2026,53,54,52.5,53.25,114748
KCB.csv,KCB,07/06/2021,42.25,43.5,42.099998,42.299999,2373700
KCB.csv,KCB,14/06/2021,42.599998,42.849998,42,42.599998,1648600
KCB.csv,KCB,21/06/2021,42.950001,44.25,42.400002,43.599998,10566700
KCB.csv,KCB,28/06/2021,43.5,44.349998,42,42.900002,3918100
KCB.csv,KCB,05/07/2021,42.599998,47,42.599998,45.5,3193600
KCB.csv,KCB,12/07/2021,45.5,46,42.700001,44.75,2477700
KCB.csv,KCB,19/07/2021,44.75,45,44.5,44.799999,2597200
KCB.csv,KCB,26/07/2021,44.849998,46,44.75,45.700001,5646300
KCB.csv,KCB,02/08/2021,45.900002,46.799999,45.599998,46.400002,2820500
KCB.csv,KCB,09/08/2021,46.400002,48,46.200001,47.549999,4489100
KCB.csv,KCB,16/08/2021,48,50.75,47.099998,47.700001,4961800
KCB.csv,KCB,23/08/2021,47.700001,48.849998,47.700001,48.799999,2987000
KCB.csv,KCB,30/08/2021,48.5,49,46,46.650002,5461400
KCB.csv,KCB,06/09/2021,47,47,46,46.599998,3695800
KCB.csv,KCB,13/09/2021,46.5,49,46.400002,48.950001,5158900
KCB.csv,KCB,20/09/2021,48.200001,48.950001,46.5,47,11312600
KCB.csv,KCB,27/09/2021,47.049999,47.5,46.549999,46.849998,938200
KCB.csv,KCB,04/10/2021,46.849998,46.849998,45,46,8164400
KCB.csv,KCB,11/10/2021,46,46,42.200001,45,5502800
KCB.csv,KCB,18/10/2021,44.900002,45,43.200001,44.099998,4934400
KCB.csv,KCB,25/10/2021,44.099998,44.5,43.400002,44,8945000
KCB.csv,KCB,01/11/2021,44,44,43.099998,43.599998,2357700
KCB.csv,KCB,08/11/2021,43.599998,46.5,43.5,44.5,4689400
KCB.csv,KCB,15/11/2021,44.5,46.5,44.099998,45.450001,6886000
KCB.csv,KCB,22/11/2021,45.5,45.5,43,43.799999,11520900
KCB.csv,KCB,29/11/2021,43.599998,44,39.099998,41.099998,6075200
