ticker,time,open,high,low,close,Volume
IMH,10/07/2023,18.5,18.7,18,18.4,280400
IMH,17/07/2023,18.5,19,18,18.85,384000
IMH,24/07/2023,18.85,19,18.5,18.95,221400
IMH,31/07/2023,18.95,19,18.9,19,246100
IMH,07/08/2023,19.75,19.75,18.5,18.95,254400
IMH,14/08/2023,19,19,18.2,18.2,323200
IMH,21/08/2023,18.3,18.3,18,18.2,46500
IMH,28/08/2023,18.2,18.3,17.5,18,282400
IMH,04/09/2023,18.3,18.3,17.8,17.9,201600
IMH,11/09/2023,18,18.15,17,18,334700
IMH,18/09/2023,18,18.3,17.5,17.5,564100
IMH,25/09/2023,18,18,17,17.95,1545700
IMH,02/10/2023,17.65,18,17.1,17.95,62600
IMH,09/10/2023,17.95,17.95,17.3,17.5,58800
IMH,16/10/2023,17.5,18,17.15,18,21200
IMH,23/10/2023,17.95,17.95,17.15,17.45,180200
IMH,30/10/2023,17.5,17.5,16.5,17,195200
IMH,06/11/2023,17.2,18,17,17.5,118400
IMH,14/11/2023,17.5,17.5,17,17.5,337500
IMH,20/11/2023,17.5,17.5,17.05,17.5,131500
IMH,27/11/2023,17.5,17.5,17.15,17.45,173600
IMH,04/12/2023,17.35,17.5,17.1,17.5,233900
IMH,11/12/2023,17.5,17.5,17.35,17.5,135300
IMH,18/12/2023,17.5,17.5,17,17.5,62100
IMH,27/12/2023,17.9,18,17.5,17.5,65400
IMH,02/01/2024,17.5,18,17.2,17.5,286600
IMH,08/01/2024,17.5,17.5,17.4,17.5,342600
IMH,15/01/2024,17.5,17.5,17.4,17.5,261100
IMH,22/01/2024,17.5,17.5,17.35,17.4,598900
IMH,29/01/2024,17.45,17.5,17.4,17.5,189600
IMH,05/02/2024,17.5,17.6,17.4,17.4,605500
IMH,12/02/2024,17.4,17.4,17.3,17.35,181200
IMH,19/02/2024,17.45,18.9,17.3,18.9,506600
IMH,26/02/2024,18.2,19,18.2,18.9,246300
IMH,04/03/2024,18.85,18.95,18,18.05,451100
IMH,11/03/2024,18.2,20.55,18.2,20,282000
IMH,18/03/2024,20.5,21.5,19.9,20.75,1041000
IMH,25/03/2024,22.1,24.5,21,22,1468900
IMH,02/04/2024,22.35,22.8,21.05,22,969800
IMH,08/04/2024,21.9,22,21.2,21.7,646800
IMH,15/04/2024,21.9,21.95,17.5,17.5,1142300
IMH,22/04/2024,19,19,17,18.5,425200
IMH,29/04/2024,18.3,18.5,17.25,18,277700
IMH,06/05/2024,18,18.4,17.3,18,157800
IMH,13/05/2024,18,18.7,17.6,18.1,141200
IMH,20/05/2024,18.2,18.8,17.95,18.75,276600
